060014003002009,90.0
060014003002010,111.0
060014003002011,65.0
060014003002012,0.0
060014003002013,0.0
060014003002014,0.0
060014003002015,48.0
060014003002016,0.0
060014003002017,0.0
060014003002018,209.0
060014003002019,3.0
060014003002020,47.0
060014003002021,19.0
060014003002022,78.0
060014003002023,29.0
060014003002024,1.0
060014003003000,0.0
060014003003001,43.0
060014003003002,223.0
060014003003003,0.0
060014003003004,0.0
060014003003005,105.0
060014003003006,85.0
060014003003007,51.0
060014003003008,0.0
060014003003009,9.0
060014003003010,11.0
060014003003011,0.0
060014003003012,0.0
060014003003013,0.0
060014003003014,0.0
060014003003015,0.0
060014003003016,0.0
060014003003017,0.0
060014003003018,0.0
060014003003019,88.0
060014003003020,28.0
060014003003021,33.0
060014003003022,0.0
060014003003023,0.0
060014003003024,329.0
060014003003025,0.0
060014003003026,0.0
060014003003027,57.0
060014003003028,17.0
060014003003029,0.0
060014003003030,12.0
060014003004000,0.0
060014003004001,0.0
060014003004002,55.0
060014003004003,89.0
060014003004004,97.0
060014003004005,83.0
060014003004006,109.0
060014003004007,104.0
060014003004008,109.0
060014003004009,94.0
060014003004010,87.0
060014003004011,138.0
060014003004012,75.0
060014003004013,91.0
060014003004014,98.0
060014003004015,97.0
060014003004016,72.0
060014004001000,68.0
060014004001001,133.0
060014004001002,125.0
060014004001003,132.0
060014004001004,0.0
060014004001005,124.0
060014004001006,0.0
060014004001007,0.0
060014004001008,96.0
060014004001009,120.0
060014004001010,138.0
060014004001011,0.0
060014004001012,150.0
060014004001013,116.0
060014004001014,97.0
060014004001015,122.0
060014004002000,132.0
060014004002001,2.0
060014004002002,62.0
060014004002003,0.0
060014004002004,0.0
060014004002005,45.0
060014004002006,46.0
060014004002007,77.0
060014004002008,49.0
060014004002009,77.0
060014004002010,0.0
060014004002011,2.0
060014004002012,120.0
060014004002013,52.0
060014004002014,43.0
060014004002015,45.0
060014004002016,94.0
060014004002017,132.0
060014004002018,38.0
060014004002019,121.0
060014004002020,35.0
060014004003000,60.0
060014004003001,172.0
060014004003002,114.0
060014004003003,113.0
060014004003004,0.0
060014004003005,0.0
060014004003006,0.0
060014004003007,1.0
060014004003008,0.0
060014004003009,168.0
060014004003010,0.0
060014004003011,78.0
060014004003012,49.0
060014004003013,123.0
060014004003014,24.0
060014004003015,0.0
060014004003016,0.0
060014004003017,0.0
060014004003018,67.0
060014004003019,141.0
060014005001000,54.0
060014005001001,133.0
060014005001002,0.0
060014005001003,0.0
060014005001004,352.0
060014005001005,100.0
060014005001006,185.0
060014005001007,163.0
060014005001008,0.0
060014005001009,0.0
060014005001010,0.0
060014005001011,0.0
060014005001012,101.0
060014005001013,77.0
060014005001014,280.0
060014005001015,0.0
060014005001016,118.0
060014005001017,0.0
060014005001018,139.0
060014005001019,85.0
060014005001020,39.0
060014005001021,33.0
060014005001022,0.0
060014005001023,0.0
060014005001024,93.0
060014005001025,54.0
060014005001026,0.0
060014005001027,2.0
060014005001028,0.0
060014005002000,153.0
060014005002001,30.0
060014005002002,129.0
060014005002003,161.0
060014005002004,149.0
060014005002005,60.0
060014005002006,61.0
060014005002007,79.0
060014005003000,119.0
060014005003001,81.0
060014005003002,36.0
060014005003003,68.0
060014005003004,159.0
060014005003005,0.0
060014005003006,190.0
060014005003007,34.0
060014006001000,2.0
060014006001001,285.0
060014006001002,1.0
060014006001003,85.0
060014006001004,46.0
060014006001005,67.0
060014006001006,93.0
060014006001007,0.0
060014006001008,96.0
060014006001009,33.0
060014006001010,69.0
060014006001011,66.0
060014006001012,0.0
060014006001013,107.0
060014006002000,6.0
060014006002001,67.0
060014006002002,0.0
060014006002003,134.0
060014006002004,142.0
060014006002005,3.0
060014006002006,45.0
060014006002007,0.0
060014006002008,0.0
060014006002009,5.0
060014006002010,126.0
060014006002011,93.0
060014006002012,0.0
060014007001000,87.0
060014007001001,0.0
060014007001002,37.0
060014007001003,0.0
060014007001004,0.0
060014007001005,122.0
060014007001006,125.0
060014007001007,0.0
060014007001008,0.0
060014007001009,73.0
060014007001010,59.0
060014007001011,24.0
060014007001012,13.0
060014007001013,28.0
060014007001014,0.0
060014007001015,0.0
060014007001016,0.0
060014007001017,8.0
060014007001018,8.0
060014007001019,4.0
060014007001020,0.0
060014007001021,0.0
060014007001022,123.0
060014007001023,0.0
060014007001024,10.0
060014007001025,0.0
060014007001026,70.0
060014007001027,0.0
060014007001028,9.0
060014007001029,136.0
060014007001030,0.0
060014007001031,12.0
060014007001032,129.0
060014007001033,0.0
060014007001034,0.0
060014007001035,0.0
060014007001036,0.0
060014007001037,1.0
060014007002000,134.0
060014007002001,5.0
060014007002002,117.0
060014007002003,43.0
060014007002004,46.0
060014007002005,0.0
060014007002006,90.0
060014007002007,33.0
060014007002008,0.0
060014007002009,55.0
060014007002010,0.0
060014007002011,29.0
060014007002012,44.0
060014007002013,83.0
060014007002014,0.0
060014007002015,62.0
060014007002016,82.0
060014007002017,0.0
060014007002018,99.0
060014007002019,83.0
060014007002020,0.0
060014007002021,0.0
060014007002022,88.0
060014007002023,85.0
060014007002024,0.0
060014007002025,0.0
060014007003000,128.0
060014007003001,0.0
060014007003002,94.0
060014007003003,92.0
060014007003004,0.0
060014007003005,26.0
060014007003006,0.0
060014007003007,46.0
060014007003008,41.0
060014007003009,0.0
060014007003010,41.0
060014007003011,2.0
060014007003012,98.0
060014007003013,67.0
060014007003014,0.0
060014007003015,89.0
060014007003016,0.0
060014007004000,17.0
060014007004001,110.0
060014007004002,0.0
060014007004003,11.0
060014007004004,112.0
060014007004005,2.0
060014007004006,96.0
060014007004007,88.0
060014007004008,12.0
060014007004009,12.0
060014007004010,0.0
060014007004011,105.0
060014007004012,110.0
060014007004013,0.0
060014007004014,0.0
060014007004015,0.0
060014007004016,189.0
060014007004017,0.0
060014007004018,0.0
060014007004019,0.0
060014007004020,38.0
060014007004021,2.0
060014007004022,124.0
060014007004023,115.0
060014007004024,13.0
060014007004025,0.0
060014007004026,0.0
060014007004027,0.0
060014007004028,70.0
060014007004029,0.0
060014007004030,0.0
060014008001000,54.0
060014008001001,95.0
060014008001002,40.0
060014008001003,0.0
060014008001004,54.0
060014008001005,0.0
060014008001006,47.0
060014008001007,17.0
060014008001008,114.0
060014008001009,44.0
060014008001010,85.0
060014008001011,1.0
060014008001012,89.0
060014008001013,159.0
060014008001014,14.0
060014008001015,1.0
060014008001016,10.0
060014008001017,33.0
060014008001018,31.0
060014008001019,16.0
060014008001020,21.0
060014008001021,17.0
060014008001022,1.0
060014008001023,0.0
060014008001024,74.0
060014008001025,80.0
060014008001026,71.0
060014008001027,48.0
060014008001028,52.0
060014008001029,0.0
060014008002000,101.0
060014008002001,260.0
060014008002002,257.0
060014008002003,0.0
060014008002004,15.0
060014008002005,72.0
060014008002006,110.0
060014008002007,61.0
060014008002008,0.0
060014008002009,27.0
060014008002010,33.0
060014008002011,30.0
060014008002012,29.0
060014008002013,56.0
060014008003000,22.0
060014008003001,173.0
060014008003002,100.0
060014008003003,50.0
060014008003004,0.0
060014008003005,49.0
060014008003006,83.0
060014008003007,67.0
060014008003008,61.0
060014008003009,119.0
060014008003010,51.0
060014008003011,0.0
060014008003012,41.0
060014008003013,107.0
060014008003014,134.0
060014008003015,216.0
060014008003016,0.0
060014008003017,0.0
060014008003018,0.0
060014008003019,2.0
060014008003020,0.0
060014009001000,0.0
060014009001001,0.0
060014009001002,67.0
060014009001003,0.0
060014009001004,73.0
060014009001005,85.0
060014009001006,72.0
060014009001007,33.0
060014009001008,54.0
060014009001009,87.0
060014009001010,213.0
060014009001011,87.0
060014009001012,89.0
060014009001013,154.0
060014009001014,158.0
060014009002000,175.0
060014009002001,109.0
060014009002002,101.0
060014009002003,98.0
060014009002004,39.0
060014009002005,9.0
060014009002006,81.0
060014009002007,205.0
060014009002008,0.0
060014009002009,0.0
060014009002010,6.0
060014009002011,18.0
060014009002012,30.0
060014009002013,61.0
060014009002014,98.0
060014009002015,35.0
060014009002016,65.0
060014010001000,0.0
060014010001001,0.0
060014010001002,0.0
060014010001003,0.0
060014010001004,0.0
060014010001005,0.0
060014010001006,51.0
060014010001007,0.0
060014010001008,44.0
060014010001009,0.0
060014010001010,146.0
060014010001011,117.0
060014010001012,6.0
060014010001013,154.0
060014010001014,0.0
060014010001015,183.0
060014010001016,0.0
060014010001017,0.0
060014010001018,79.0
060014010001019,118.0
060014010001020,0.0
060014010002000,31.0
060014010002001,140.0
060014010002002,0.0
060014010002003,166.0
060014010002004,0.0
060014010002005,94.0
060014010002006,0.0
060014010002007,24.0
060014010002008,126.0
060014010002009,0.0
060014010002010,98.0
060014010002011,0.0
060014010002012,104.0
060014010002013,8.0
060014010002014,33.0
060014010002015,0.0
060014010003000,5.0
060014010003001,109.0
060014010003002,0.0
060014010003003,116.0
060014010003004,0.0
060014010003005,101.0
060014010003006,52.0
060014010003007,105.0
060014010003008,0.0
060014010003009,127.0
060014010003010,11.0
060014010003011,121.0
060014010003012,0.0
060014010003013,9.0
060014010003014,124.0
060014010003015,0.0
060014010003016,39.0
060014010003017,97.0
060014010003018,0.0
060014010003019,82.0
060014010003020,0.0
060014010003021,126.0
060014010003022,0.0
060014010003023,36.0
060014010004000,0.0
060014010004001,50.0
060014010004002,0.0
060014010004003,54.0
060014010004004,0.0
060014010004005,4.0
060014010004006,0.0
060014010004007,165.0
060014010004008,0.0
060014010004009,80.0
060014010004010,0.0
060014010004011,0.0
060014010004012,29.0
060014010004013,6.0
060014010004014,11.0
060014010004015,186.0
060014010004016,0.0
060014010004017,0.0
060014010004018,125.0
060014010005000,6.0
060014010005001,5.0
060014010005002,0.0
060014010005003,222.0
060014010005004,35.0
060014010005005,196.0
060014010005006,1.0
060014010005007,0.0
060014010005008,30.0
060014010005009,178.0
060014010005010,110.0
060014010005011,0.0
060014010005012,142.0
060014010005013,0.0
060014010005014,106.0
060014010005015,0.0
060014010005016,0.0
060014010006000,49.0
060014010006001,0.0
060014010006002,105.0
060014010006003,0.0
060014010006004,197.0
060014010006005,155.0
060014010006006,0.0
060014010006007,162.0
060014010006008,16.0
060014010006009,7.0
060014010006010,3.0
060014010006011,135.0
060014010006012,126.0
060014011001000,2.0
060014011001001,8.0
060014011001002,74.0
060014011001003,54.0
060014011001004,38.0
060014011001005,159.0
060014011001006,81.0
060014011001007,0.0
060014011001008,0.0
060014011001009,2.0
060014011001010,0.0
060014011001011,6.0
060014011001012,0.0
060014011001013,19.0
060014011001014,102.0
060014011001015,0.0
060014011001016,0.0
060014011001017,118.0
060014011002000,173.0
060014011002001,0.0
060014011002002,6.0
060014011002003,210.0
060014011002004,77.0
060014011002005,0.0
060014011002006,240.0
060014011002007,14.0
060014011002008,0.0
060014011002009,13.0
060014011002010,196.0
060014011002011,225.0
060014011002012,157.0
060014011002013,6.0
060014011002014,0.0
060014011002015,4.0
060014011003000,48.0
060014011003001,82.0
060014011003002,57.0
060014011003003,0.0
060014011003004,20.0
060014011003005,29.0
060014011003006,0.0
060014011003007,185.0
060014011003008,0.0
060014011003009,215.0
060014011003010,3.0
060014011003011,1.0
060014011003012,214.0
060014011003013,0.0
060014011003014,37.0
060014011003015,0.0
060014011003016,0.0
060014011003017,152.0
060014011003018,4.0
060014011003019,0.0
060014011004000,14.0
060014011004001,0.0
060014011004002,0.0
060014011004003,6.0
060014011004004,0.0
060014011004005,65.0
060014011004006,0.0
060014011004007,181.0
060014011004008,0.0
060014011004009,0.0
060014011004010,11.0
060014011004011,0.0
060014011004012,0.0
060014011004013,127.0
060014011004014,16.0
060014011004015,78.0
060014011004016,0.0
060014011004017,0.0
060014011004018,0.0
060014011004019,24.0
060014011004020,0.0
060014011004021,0.0
060014011004022,0.0
060014011004023,0.0
060014011004024,0.0
060014011004025,145.0
060014011004026,182.0
060014011004027,68.0
060014011004028,116.0
060014011004029,16.0
060014011004030,0.0
060014011004031,0.0
060014011004032,0.0
060014011004033,0.0
060014011004034,76.0
060014011004035,0.0
060014011004036,0.0
060014011004037,0.0
060014012001000,34.0
060014012001001,0.0
060014012001002,0.0
060014012001003,0.0
060014012001004,0.0
060014012001005,0.0
060014012001006,83.0
060014012001007,54.0
060014012001008,10.0
060014012001009,55.0
060014012001010,46.0
060014012001011,68.0
060014012001012,58.0
060014012001013,0.0
060014012001014,71.0
060014012001015,62.0
060014012001016,44.0
060014012001017,92.0
060014012001018,108.0
060014012001019,194.0
060014012001020,38.0
060014012001021,47.0
060014012002000,40.0
060014012002001,131.0
060014012002002,143.0
060014012002003,91.0
060014012002004,95.0
060014012002005,62.0
060014012002006,29.0
060014012002007,41.0
060014012002008,81.0
060014012002009,67.0
060014012003000,0.0
060014012003001,6.0
060014012003002,0.0
060014012003003,0.0
060014012003004,158.0
060014012003005,138.0
060014012003006,16.0
060014012003007,12.0
060014012003008,26.0
060014012003009,115.0
060014012003010,64.0
060014012003011,0.0
060014012003012,25.0
060014012003013,12.0
060014012003014,0.0
060014012003015,0.0
060014012003016,0.0
060014013001000,0.0
060014013001001,0.0
060014013001002,0.0
060014013001003,0.0
060014013001004,0.0
060014013001005,0.0
060014013001006,0.0
060014013001007,0.0
060014013001008,85.0
060014013001009,25.0
060014013001010,23.0
060014013001011,0.0
060014013001012,142.0
060014013001013,24.0
060014013001014,122.0
060014013001015,0.0
060014013001016,0.0
060014013001017,0.0
060014013001018,71.0
060014013001019,220.0
060014013001020,0.0
060014013001021,0.0
060014013001022,0.0
060014013001023,0.0
060014013001024,0.0
060014013001025,0.0
060014013001026,0.0
060014013001027,29.0
060014013001028,82.0
060014013001029,60.0
060014013001030,30.0
060014013001031,0.0
060014013001032,76.0
060014013001033,0.0
060014013001034,0.0
060014013001035,0.0
060014013001036,4.0
060014013001037,38.0
060014013002000,193.0
060014013002001,45.0
060014013002002,0.0
060014013002003,2.0
060014013002004,0.0
060014013002005,0.0
060014013002006,0.0
060014013002007,67.0
060014013002008,0.0
060014013002009,0.0
060014013002010,160.0
060014013002011,0.0
060014013002012,0.0
060014013002013,0.0
060014013002014,0.0
060014013002015,668.0
060014013002016,126.0
060014013002017,0.0
060014013002018,158.0
060014013002019,2.0
060014013002020,0.0
060014013002021,0.0
060014013002022,0.0
060014013002023,0.0
060014013002024,32.0
060014013002025,0.0
060014013002026,5.0
060014013003000,1.0
060014013003001,54.0
060014013003002,0.0
060014013003003,419.0
060014013003004,0.0
060014013003005,2.0
060014013003006,55.0
060014013003007,61.0
060014013003008,33.0
060014013003009,24.0
060014013003010,21.0
060014013003011,119.0
060014013003012,16.0
060014013003013,0.0
060014013003014,234.0
060014014001000,0.0
060014014001001,10.0
060014014001002,214.0
060014014001003,0.0
060014014001004,0.0
060014014001005,100.0
060014014001006,0.0
060014014001007,2.0
060014014001008,90.0
060014014001009,0.0
060014014001010,180.0
060014014001011,153.0
060014014001012,0.0
060014014001013,168.0
060014014001014,0.0
060014014001015,178.0
060014014001016,0.0
060014014001017,0.0
060014014001018,0.0
060014014002000,0.0
060014014002001,137.0
060014014002002,0.0
060014014002003,0.0
060014014002004,0.0
060014014002005,75.0
060014014002006,1.0
060014014002007,0.0
060014014002008,71.0
060014014002009,0.0
060014014002010,174.0
060014014002011,0.0
060014014002012,78.0
060014014002013,0.0
060014014002014,8.0
060014014002015,174.0
060014014002016,0.0
060014014002017,265.0
060014014002018,0.0
060014014002019,49.0
060014014002020,10.0
060014014002021,0.0
060014014002022,0.0
060014014002023,0.0
060014014002024,135.0
060014014002025,189.0
060014014002026,175.0
060014014002027,153.0
060014014002028,0.0
060014014002029,0.0
060014014003000,18.0
060014014003001,40.0
060014014003002,0.0
060014014003003,0.0
060014014003004,31.0
060014014003005,72.0
060014014003006,25.0
060014014003007,7.0
060014014003008,0.0
060014014003009,0.0
060014014003010,100.0
060014014003011,10.0
060014014003012,25.0
060014014003013,0.0
060014014003014,0.0
060014014003015,0.0
060014014003016,34.0
060014014003017,2.0
060014014003018,4.0
060014014003019,0.0
060014014003020,0.0
060014014003021,254.0
060014014003022,2.0
060014014003023,0.0
060014014003024,0.0
060014014003025,196.0
060014014003026,0.0
060014014003027,0.0
060014014003028,0.0
060014014003029,0.0
060014014003030,0.0
060014014003031,72.0
060014014003032,0.0
060014014003033,0.0
060014014003034,93.0
060014014003035,0.0
060014014003036,458.0
060014014003037,3.0
060014014003038,79.0
060014014003039,0.0
060014015001000,0.0
060014015001001,0.0
060014015001002,0.0
060014015001003,0.0
060014015001004,0.0
060014015001005,0.0
060014015001006,0.0
060014015001007,7.0
060014015001008,1.0
060014015001009,381.0
060014015001010,144.0
060014015001011,0.0
060014015001012,0.0
060014015001013,98.0
060014015001014,119.0
060014015001015,0.0
060014015001016,0.0
060014015001017,6.0
060014015001018,145.0
060014015001019,82.0
060014015001020,59.0
060014015001021,84.0
060014015001022,175.0
060014015001023,0.0
060014015001024,0.0
060014015001025,0.0
060014015002000,49.0
060014015002001,105.0
060014015002002,109.0
060014015002003,150.0
060014015002004,40.0
060014015002005,74.0
060014015002006,84.0
060014015002007,0.0
060014015002008,8.0
060014015003000,72.0
060014015003001,102.0
060014015003002,116.0
060014015003003,142.0
060014015003004,101.0
060014015003005,0.0
060014015003006,53.0
060014015003007,102.0
060014015003008,22.0
060014015003009,0.0
060014015003010,0.0
060014015003011,0.0
060014015003012,0.0
060014016001000,9.0
060014016001001,0.0
060014016001002,103.0
060014016001003,0.0
060014016001004,0.0
060014016001005,0.0
060014016001006,40.0
060014016001007,29.0
060014016001008,18.0
060014016001009,17.0
060014016001010,0.0
060014016001011,0.0
060014016001012,0.0
060014016001013,0.0
060014016001014,0.0
060014016001015,0.0
060014016001016,0.0
060014016001017,11.0
060014016001018,0.0
060014016001019,49.0
060014016001020,0.0
060014016001021,10.0
060014016001022,291.0
060014016001023,113.0
060014016001024,61.0
060014016001025,144.0
060014016001026,4.0
060014016001027,58.0
060014016001028,0.0
060014016001029,248.0
060014016002000,153.0
060014016002001,176.0
060014016002002,0.0
060014016002003,0.0
060014016002004,76.0
060014016002005,0.0
060014016002006,49.0
060014016002007,225.0
060014016002008,154.0
060014016002009,2.0
060014016002010,19.0
060014016002011,15.0
060014016002012,0.0
060014016002013,0.0
060014016002014,0.0
060014016002015,0.0
060014016002016,0.0
060014016002017,3.0
060014016002018,0.0
060014016002019,60.0
060014016002020,26.0
060014016002021,0.0
060014016002022,0.0
060014017001000,28.0
060014017001001,0.0
060014017001002,0.0
060014017001003,0.0
060014017001004,0.0
060014017001005,0.0
060014017001006,0.0
060014017001007,0.0
060014017001008,0.0
060014017001009,0.0
060014017001010,0.0
060014017001011,0.0
060014017001013,0.0
060014017001014,0.0
060014017001015,0.0
060014017001016,17.0
060014017001017,0.0
060014017001018,0.0
060014017001019,6.0
060014017001020,108.0
060014017001021,0.0
060014017001022,5.0
060014017001023,0.0
060014017001024,0.0
060014017001025,0.0
060014017001026,13.0
060014017001027,27.0
060014017001028,76.0
060014017001029,5.0
060014017001030,160.0
060014017001031,0.0
060014017001032,22.0
060014017001033,12.0
060014017001034,102.0
060014017001035,40.0
060014017001036,0.0
060014017001037,0.0
060014017001038,0.0
060014017001039,0.0
060014017001040,0.0
060014017001041,4.0
060014017001042,0.0
060014017001043,0.0
060014017001044,0.0
060014017001045,97.0
060014017001046,107.0
060014017001047,0.0
060014017001048,31.0
060014017001049,48.0
060014017001050,129.0
060014017001051,0.0
060014017001052,0.0
060014017001053,0.0
060014017001054,0.0
060014017001055,0.0
060014017001056,0.0
060014017001057,0.0
060014017001058,0.0
060014017001059,21.0
060014017001060,0.0
060014017001061,0.0
060014017001062,0.0
060014017001063,0.0
060014017001064,0.0
060014017001065,0.0
060014017001066,0.0
060014017001067,0.0
060014017002000,0.0
060014017002001,0.0
060014017002002,0.0
060014017002003,0.0
060014017002004,0.0
060014017002005,0.0
060014017002006,54.0
060014017002007,7.0
060014017002008,0.0
060014017002009,405.0
060014017002010,93.0
060014017002011,24.0
060014017002012,30.0
060014017002013,0.0
060014017002014,55.0
060014017002015,50.0
060014017002016,9.0
060014017002017,83.0
060014017002018,0.0
060014017002019,24.0
060014017002020,66.0
060014017002021,0.0
060014017002022,60.0
060014017002023,107.0
060014017002024,57.0
060014017002025,65.0
060014017002026,2.0
060014017002027,0.0
060014017002028,0.0
060014017002029,70.0
060014017002030,14.0
060014017002031,158.0
060014017002032,80.0
060014017003001,0.0
060014017003002,0.0
060014017003004,0.0
060014017003007,0.0
060014017003009,0.0
060014017003010,0.0
060014017003011,0.0
060014017003012,0.0
060014017003013,0.0
060014017003014,0.0
060014017003015,0.0
060014017003016,0.0
060014017003017,0.0
060014017003018,0.0
060014017003019,0.0
060014017003020,0.0
060014017003021,0.0
060014017003022,0.0
060014017003023,0.0
060014017003024,0.0
060014017003025,0.0
060014017003026,0.0
060014017003027,0.0
060014017003028,0.0
060014017003029,0.0
060014017003030,0.0
060014017003031,0.0
060014017003032,0.0
060014017003033,65.0
060014017003034,0.0
060014017003035,0.0
060014017003036,0.0
060014017003037,0.0
060014017003038,0.0
060014017003039,0.0
060014017003040,0.0
060014017003041,0.0
060014017003042,0.0
060014017003043,0.0
060014017003044,0.0
060014017003045,0.0
060014017003046,0.0
060014017003047,0.0
060014017003048,0.0
060014017003049,0.0
060014017003050,0.0
060014017003051,0.0
060014017003052,0.0
060014017003053,0.0
060014017003054,0.0
060014017003055,0.0
060014017003056,8.0
060014017003057,0.0
060014017003058,0.0
060014017003059,0.0
060014017003060,0.0
060014017003061,0.0
060014017003062,0.0
060014017003063,0.0
060014017003064,0.0
060014017003065,0.0
060014017003066,0.0
060014017003067,0.0
060014017003068,0.0
060014017003069,0.0
060014017003070,0.0
060014017003071,0.0
060014017003072,0.0
060014017003073,0.0
060014017003074,0.0
060014017003075,0.0
060014017003076,0.0
060014017003077,0.0
060014017003078,0.0
060014017003079,0.0
060014017003080,0.0
060014017003081,0.0
060014017003082,0.0
060014017003083,0.0
060014018001000,0.0
060014018001001,55.0
060014018001002,37.0
060014018001003,0.0
060014018001004,0.0
060014018001005,85.0
060014018001006,105.0
060014018001007,90.0
060014018001008,21.0
060014018001009,0.0
060014018001010,120.0
060014018001011,1.0
060014018001012,79.0
060014018001013,90.0
060014018001014,6.0
060014018001015,104.0
060014018001016,92.0
060014018001017,27.0
060014018002000,102.0
060014018002001,92.0
060014018002002,81.0
060014018002003,18.0
060014018002004,61.0
060014018002005,67.0
060014018002006,63.0
060014018002007,0.0
060014018002008,62.0
060014018002009,82.0
060014018002010,18.0
060014018002011,23.0
060014018002012,122.0
060014022001000,0.0
060014022001001,1.0
060014022001002,0.0
060014022001003,0.0
060014022001004,0.0
060014022001005,26.0
060014022001006,0.0
060014022001007,0.0
060014022001008,0.0
060014022001009,0.0
060014022001010,48.0
060014022001011,0.0
060014022001012,56.0
060014022001013,56.0
060014022001014,51.0
060014022001015,0.0
060014022001016,0.0
060014022001017,0.0
060014022001018,58.0
060014022001019,3.0
060014022001020,95.0
060014022001021,66.0
060014022001022,0.0
060014022001023,0.0
060014022001024,0.0
060014022001025,16.0
060014022001026,210.0
060014022001027,188.0
060014022001028,0.0
060014022001029,0.0
060014022001030,3.0
060014022002000,54.0
060014022002001,96.0
060014022002002,115.0
060014022002003,45.0
060014022002004,65.0
060014022002005,97.0
060014022002006,2.0
060014022002007,0.0
060014022002008,0.0
060014022002009,0.0
060014022002010,1.0
060014022002011,0.0
060014022002012,79.0
060014022002013,61.0
060014022002014,207.0
060014022002015,20.0
060014022003000,0.0
060014022003001,0.0
060014022003002,0.0
060014022003003,0.0
060014022003004,86.0
060014022003005,78.0
060014022003006,0.0
060014022003007,113.0
060014022003008,0.0
060014022003009,6.0
060014022003010,84.0
060014022003011,70.0
060014022003012,127.0
060014022003013,0.0
060014022003014,0.0
060014022003015,101.0
060014022003016,0.0
060014022003017,0.0
060014022003018,0.0
060014022003019,0.0
060014022003020,1.0
060014022003021,0.0
060014024001000,0.0
060014024001001,0.0
060014024001002,0.0
060014024001003,0.0
060014024001004,0.0
060014024001005,0.0
060014024001006,0.0
060014024001007,0.0
060014024001008,133.0
060014024001009,163.0
060014024001010,0.0
060014024001011,85.0
060014024001012,47.0
060014024001013,0.0
060014024001014,68.0
060014024001015,238.0
060014024001016,241.0
060014024001017,40.0
060014024001018,0.0
060014024001019,3.0
060014024001020,10.0
060014024001021,79.0
060014024001022,40.0
060014024001023,0.0
060014024001024,221.0
060014024001025,0.0
060014024001026,0.0
060014024002000,13.0
060014024002001,0.0
060014024002002,0.0
060014024002003,93.0
060014024002004,103.0
060014024002005,260.0
060014024002006,269.0
060014024002007,0.0
060014024002008,0.0
060014024002009,96.0
060014024002010,149.0
060014025001000,0.0
060014025001001,38.0
060014025001002,0.0
060014025001003,0.0
060014025001004,4.0
060014025001005,1.0
060014025001006,4.0
060014025001007,81.0
060014025001008,111.0
060014025001009,73.0
060014025001010,0.0
060014025001011,0.0
060014025001012,7.0
060014025001013,498.0
060014025001014,2.0
060014025001015,7.0
